order_id,order_date,order_hour,channel_code,channel_name,sku,product_name,category,list_price,unit_price,discount_rate,qty,amount,commission_rate,region,order_status
TIKT-260503-0082,2026-05-03,20:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-WA,교환
TIKT-260503-0082,2026-05-03,20:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-WA,교환
DTC-260503-0081,2026-05-03,21:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.034,기타,배송완료
TIKT-260503-0083,2026-05-03,11:00,TIKT,틱톡샵(US),GLF-LL-03,글루 립라이너 / 03 머드 허그,립,16000,15200,0.05,1,15200,0.06,US-CA,배송완료
MUSI-260503-0059,2026-05-03,09:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
MUSI-260503-0059,2026-05-03,09:00,MUSI,무신사,GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,17100,0.05,1,17100,0.25,경기,배송완료
ZLR-260503-0044,2026-05-03,08:00,ZLR,ZALORA(동남아),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
ZLR-260503-0044,2026-05-03,08:00,ZLR,ZALORA(동남아),GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.22,필리핀,배송완료
DTC-260503-0082,2026-05-03,22:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.034,경기,배송완료
MUSI-260503-0060,2026-05-03,09:00,MUSI,무신사,GLF-PP-01,피플 패치 32매,패치,8000,8000,0,1,8000,0.25,기타,배송완료
MUSI-260503-0060,2026-05-03,09:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.25,기타,배송완료
DTC-260503-0083,2026-05-03,11:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,부산,배송완료
ZLR-260503-0045,2026-05-03,12:00,ZLR,ZALORA(동남아),GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.22,필리핀,배송완료
ZLR-260503-0045,2026-05-03,12:00,ZLR,ZALORA(동남아),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
MUSI-260503-0061,2026-05-03,13:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,2,32000,0.25,기타,배송완료
MUSI-260503-0061,2026-05-03,13:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,15200,0.05,1,15200,0.25,기타,배송완료
MUSI-260503-0061,2026-05-03,13:00,MUSI,무신사,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.25,기타,배송완료
DTC-260503-0084,2026-05-03,20:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,인천,배송완료
DTC-260504-0085,2026-05-04,17:00,DTC,자사몰,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.034,서울,배송완료
DTC-260504-0085,2026-05-04,17:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.034,서울,배송완료
ZLR-260504-0046,2026-05-04,19:00,ZLR,ZALORA(동남아),GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.22,싱가포르,배송완료
TIKT-260504-0084,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-PP-01,피플 패치 32매,패치,8000,7200,0.1,1,7200,0.06,US-NY,배송완료
TIKT-260504-0084,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,15200,0.05,1,15200,0.06,US-NY,배송완료
DTC-260504-0086,2026-05-04,19:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,부산,배송완료
DTC-260504-0086,2026-05-04,19:00,DTC,자사몰,GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.034,부산,배송완료
DTC-260504-0087,2026-05-04,11:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,2,28000,0.034,서울,배송완료
DTC-260504-0087,2026-05-04,11:00,DTC,자사몰,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.034,서울,배송완료
DTC-260504-0087,2026-05-04,11:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,서울,배송완료
MUSI-260504-0062,2026-05-04,09:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,15200,0.05,1,15200,0.25,부산,배송완료
DTC-260504-0088,2026-05-04,11:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260504-0089,2026-05-04,20:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.034,기타,배송완료
DTC-260504-0089,2026-05-04,20:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,기타,배송완료
MUSI-260504-0063,2026-05-04,23:00,MUSI,무신사,GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,16200,0.1,1,16200,0.25,서울,배송완료
DTC-260504-0090,2026-05-04,07:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,부산,배송완료
DTC-260504-0090,2026-05-04,07:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,부산,배송완료
DTC-260504-0091,2026-05-04,08:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,서울,반품
DTC-260504-0092,2026-05-04,03:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,서울,반품
DTC-260504-0092,2026-05-04,03:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.034,서울,반품
ZLR-260504-0047,2026-05-04,18:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
DTC-260504-0093,2026-05-04,06:00,DTC,자사몰,GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,18000,0,1,18000,0.034,서울,교환
TIKT-260504-0085,2026-05-04,09:00,TIKT,틱톡샵(US),GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,18000,0,1,18000,0.06,US-TX,배송완료
TIKT-260504-0085,2026-05-04,09:00,TIKT,틱톡샵(US),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,17100,0.05,1,17100,0.06,US-TX,배송완료
DTC-260504-0094,2026-05-04,12:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.034,서울,배송중
DTC-260504-0095,2026-05-04,19:00,DTC,자사몰,GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,18000,0,1,18000,0.034,인천,배송완료
MUSI-260504-0064,2026-05-04,10:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,15200,0.05,1,15200,0.25,기타,배송완료
ZLR-260504-0048,2026-05-04,11:00,ZLR,ZALORA(동남아),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.22,말레이시아,배송중
MUSI-260504-0065,2026-05-04,09:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,15200,0.05,2,30400,0.25,서울,배송완료
MUSI-260504-0065,2026-05-04,09:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,2,28800,0.25,서울,배송완료
MUSI-260504-0065,2026-05-04,09:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,15200,0.05,1,15200,0.25,서울,배송완료
ZLR-260504-0049,2026-05-04,18:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
TIKT-260504-0086,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
DTC-260504-0096,2026-05-04,09:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260504-0096,2026-05-04,09:00,DTC,자사몰,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260504-0097,2026-05-04,11:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,인천,교환
DTC-260504-0098,2026-05-04,04:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.034,경기,배송완료
DTC-260504-0098,2026-05-04,04:00,DTC,자사몰,GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,18000,0,1,18000,0.034,경기,배송완료
ZLR-260504-0050,2026-05-04,21:00,ZLR,ZALORA(동남아),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,15200,0.05,1,15200,0.22,말레이시아,배송완료
ZLR-260504-0051,2026-05-04,16:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0051,2026-05-04,16:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0052,2026-05-04,14:00,ZLR,ZALORA(동남아),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0052,2026-05-04,14:00,ZLR,ZALORA(동남아),GLF-LL-03,글루 립라이너 / 03 머드 허그,립,16000,15200,0.05,1,15200,0.22,싱가포르,배송완료
DTC-260504-0099,2026-05-04,20:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,인천,배송완료
TIKT-260504-0087,2026-05-04,16:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0088,2026-05-04,23:00,TIKT,틱톡샵(US),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,16200,0.1,1,16200,0.06,US-WA,배송완료
TIKT-260504-0088,2026-05-04,23:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.06,US-WA,배송완료
ZLR-260504-0053,2026-05-04,15:00,ZLR,ZALORA(동남아),GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.22,싱가포르,배송완료
DTC-260504-0100,2026-05-04,20:00,DTC,자사몰,GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,16200,0.1,1,16200,0.034,경기,배송중
DTC-260504-0100,2026-05-04,20:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,경기,배송중
DTC-260504-0100,2026-05-04,20:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.034,경기,배송중
TIKT-260504-0089,2026-05-04,22:00,TIKT,틱톡샵(US),GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,43000,0,1,43000,0.06,US-FL,반품
TIKT-260504-0090,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0090,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-HS-07,휴 스프레드 스틱 / 07 몰트,멀티,18000,16200,0.1,1,16200,0.06,US-FL,배송완료
ZLR-260504-0054,2026-05-04,10:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
ZLR-260504-0054,2026-05-04,10:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
TIKT-260504-0091,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
TIKT-260504-0091,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.06,US-NY,배송완료
TIKT-260504-0091,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,2,28800,0.06,US-NY,배송완료
ZLR-260504-0055,2026-05-04,21:00,ZLR,ZALORA(동남아),GLF-LL-03,글루 립라이너 / 03 머드 허그,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0056,2026-05-04,23:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0056,2026-05-04,23:00,ZLR,ZALORA(동남아),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
TIKT-260504-0092,2026-05-04,23:00,TIKT,틱톡샵(US),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0093,2026-05-04,04:00,TIKT,틱톡샵(US),GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,17100,0.05,1,17100,0.06,US-FL,배송완료
TIKT-260504-0093,2026-05-04,04:00,TIKT,틱톡샵(US),GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,13300,0.05,1,13300,0.06,US-FL,배송완료
TIKT-260504-0093,2026-05-04,04:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
DTC-260504-0101,2026-05-04,00:00,DTC,자사몰,GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,18000,0,1,18000,0.034,서울,배송완료
TIKT-260504-0094,2026-05-04,09:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,2,28800,0.06,US-TX,배송중
TIKT-260504-0094,2026-05-04,09:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.06,US-TX,배송중
MUSI-260504-0066,2026-05-04,16:00,MUSI,무신사,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.25,대구,배송완료
MUSI-260504-0066,2026-05-04,16:00,MUSI,무신사,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,15200,0.05,1,15200,0.25,대구,배송완료
MUSI-260504-0066,2026-05-04,16:00,MUSI,무신사,GLF-HS-07,휴 스프레드 스틱 / 07 몰트,멀티,18000,18000,0,2,36000,0.25,대구,배송완료
DTC-260504-0102,2026-05-04,13:00,DTC,자사몰,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.034,서울,배송완료
DTC-260504-0103,2026-05-04,19:00,DTC,자사몰,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.034,서울,배송완료
TIKT-260504-0095,2026-05-04,06:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
TIKT-260504-0095,2026-05-04,06:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
MUSI-260504-0067,2026-05-04,10:00,MUSI,무신사,GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,15200,0.05,1,15200,0.25,대구,배송중
TIKT-260504-0096,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,12000,0,1,12000,0.06,US-CA,배송완료
TIKT-260504-0096,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-HS-07,휴 스프레드 스틱 / 07 몰트,멀티,18000,16200,0.1,1,16200,0.06,US-CA,배송완료
TIKT-260504-0096,2026-05-04,19:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.06,US-CA,배송완료
MUSI-260504-0068,2026-05-04,18:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,15200,0.05,1,15200,0.25,인천,배송완료
MUSI-260504-0068,2026-05-04,18:00,MUSI,무신사,GLF-IL-MN,일루에뜨 하이라이터 미니,베이스,27000,24300,0.1,2,48600,0.25,인천,배송완료
MUSI-260504-0068,2026-05-04,18:00,MUSI,무신사,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,15200,0.05,1,15200,0.25,인천,배송완료
MUSI-260504-0069,2026-05-04,09:00,MUSI,무신사,GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,16000,0,1,16000,0.25,경기,배송완료
TIKT-260504-0097,2026-05-04,16:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0097,2026-05-04,16:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-FL,배송완료
ZLR-260504-0057,2026-05-04,10:00,ZLR,ZALORA(동남아),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,15200,0.05,1,15200,0.22,싱가포르,배송완료
ZLR-260504-0057,2026-05-04,10:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260504-0058,2026-05-04,17:00,ZLR,ZALORA(동남아),GLF-PP-01,피플 패치 32매,패치,8000,8000,0,1,8000,0.22,필리핀,반품
ZLR-260504-0059,2026-05-04,20:00,ZLR,ZALORA(동남아),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
TIKT-260504-0098,2026-05-04,10:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
TIKT-260504-0098,2026-05-04,10:00,TIKT,틱톡샵(US),GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,16200,0.1,1,16200,0.06,US-TX,배송완료
MUSI-260504-0070,2026-05-04,20:00,MUSI,무신사,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
DTC-260504-0104,2026-05-04,15:00,DTC,자사몰,GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.034,경기,배송완료
DTC-260504-0104,2026-05-04,15:00,DTC,자사몰,GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260504-0105,2026-05-04,19:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,서울,배송완료
MUSI-260504-0071,2026-05-04,11:00,MUSI,무신사,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.25,부산,배송완료
ZLR-260504-0060,2026-05-04,20:00,ZLR,ZALORA(동남아),GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
ZLR-260504-0060,2026-05-04,20:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
TIKT-260504-0099,2026-05-04,16:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
TIKT-260504-0099,2026-05-04,16:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-NY,배송완료
ZLR-260504-0061,2026-05-04,20:00,ZLR,ZALORA(동남아),GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.22,싱가포르,배송완료
MUSI-260504-0072,2026-05-04,11:00,MUSI,무신사,GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.25,경기,배송완료
DTC-260504-0106,2026-05-04,13:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.034,기타,배송완료
DTC-260504-0106,2026-05-04,13:00,DTC,자사몰,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.034,기타,배송완료
MUSI-260504-0073,2026-05-04,12:00,MUSI,무신사,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
DTC-260504-0107,2026-05-04,15:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.034,인천,배송완료
DTC-260504-0107,2026-05-04,15:00,DTC,자사몰,GLF-PP-01,피플 패치 32매,패치,8000,8000,0,1,8000,0.034,인천,배송완료
TIKT-260504-0100,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
MUSI-260504-0074,2026-05-04,13:00,MUSI,무신사,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,15200,0.05,1,15200,0.25,서울,배송완료
DTC-260504-0108,2026-05-04,10:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.034,경기,배송완료
DTC-260504-0108,2026-05-04,10:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,경기,배송완료
ZLR-260504-0062,2026-05-04,10:00,ZLR,ZALORA(동남아),GLF-IL-MN,일루에뜨 하이라이터 미니,베이스,27000,27000,0,1,27000,0.22,싱가포르,배송중
MUSI-260504-0075,2026-05-04,17:00,MUSI,무신사,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,15200,0.05,1,15200,0.25,경기,반품
TIKT-260504-0101,2026-05-04,20:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,15200,0.05,1,15200,0.06,US-TX,배송완료
DTC-260504-0109,2026-05-04,17:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.034,경기,배송완료
DTC-260504-0109,2026-05-04,17:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,경기,배송완료
ZLR-260504-0063,2026-05-04,19:00,ZLR,ZALORA(동남아),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,17100,0.05,1,17100,0.22,말레이시아,배송완료
TIKT-260504-0102,2026-05-04,18:00,TIKT,틱톡샵(US),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0102,2026-05-04,18:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260504-0103,2026-05-04,23:00,TIKT,틱톡샵(US),GLF-PP-01,피플 패치 32매,패치,8000,7200,0.1,1,7200,0.06,US-WA,배송완료
TIKT-260504-0103,2026-05-04,23:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-WA,배송완료
TIKT-260504-0104,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.06,US-TX,배송완료
TIKT-260504-0104,2026-05-04,12:00,TIKT,틱톡샵(US),GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,17100,0.05,1,17100,0.06,US-TX,배송완료
MUSI-260504-0076,2026-05-04,07:00,MUSI,무신사,GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,16000,0,1,16000,0.25,인천,배송완료
MUSI-260504-0076,2026-05-04,07:00,MUSI,무신사,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.25,인천,배송완료
MUSI-260505-0077,2026-05-05,12:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.25,경기,배송완료
ZLR-260505-0064,2026-05-05,15:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
DTC-260505-0110,2026-05-05,14:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,2,32000,0.034,인천,배송완료
DTC-260505-0110,2026-05-05,14:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,인천,배송완료
DTC-260505-0110,2026-05-05,14:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.034,인천,배송완료
MUSI-260505-0078,2026-05-05,14:00,MUSI,무신사,GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.25,서울,배송완료
MUSI-260505-0078,2026-05-05,14:00,MUSI,무신사,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.25,서울,배송완료
DTC-260505-0111,2026-05-05,11:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,2,32000,0.034,서울,배송완료
DTC-260505-0111,2026-05-05,11:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.034,서울,배송완료
TIKT-260505-0105,2026-05-05,00:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.06,US-CA,배송완료
TIKT-260505-0105,2026-05-05,00:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,2,28800,0.06,US-CA,배송완료
